Accno	Trimpoints Used	Used Trimmed Length	Orig Trimpoints	Orig Trimmed Length	Raw Length
HNV3Z9J02INXHE	37-37	1	15-45	31	805
HNV3Z9J02HQNX0	59-464	406	15-464	450	511
HNV3Z9J02GZHHN	58-299	242	15-299	285	544
HNV3Z9J02F33JH	60-200	141	15-200	186	560
HNV3Z9J02GRBGR	37-246	210	15-269	255	572
HNV3Z9J02GVEXJ	57-274	218	15-300	286	551
HNV3Z9J02IAMKD	58-161	104	15-161	147	776
HNV3Z9J02HNWIA	36-36	1	15-47	33	668
HNV3Z9J02H0E0K	59-289	231	15-289	275	553
HNV3Z9J02GHHWA	60-122	63	15-122	108	687
HNV3Z9J02GXXB4	37-357	321	15-357	343	514
HNV3Z9J02FQPWP	58-407	350	15-415	401	527
HNV3Z9J02HEK07	58-306	249	15-306	292	549
HNV3Z9J02JH7DA	65-245	181	15-245	231	572
HNV3Z9J02JVNWX	38-56	19	15-88	74	739
HNV3Z9J02JJHMC	57-291	235	15-309	295	534
HNV3Z9J02IR52F	63-222	160	15-230	216	546
HNV3Z9J02GICU7	60-265	206	15-265	251	705
HNV3Z9J02H4D69	59-337	279	15-337	323	541
HNV3Z9J02H925U	57-180	124	15-180	166	595
HNV3Z9J02GLJ49	58-303	246	15-303	289	531
HNV3Z9J02F1WQ9	80-311	232	15-311	297	562
HNV3Z9J02JCJD1	37-263	227	15-263	249	561
HNV3Z9J02ITSW9	62-305	244	15-305	291	510
HNV3Z9J02GYIEZ	52-52	1	15-52	38	630
HNV3Z9J02H15CW	59-277	219	15-277	263	638
HNV3Z9J02J6NHX	59-361	303	15-388	374	496
HNV3Z9J02GDR8T	60-425	366	15-425	411	508
HNV3Z9J02JWSAB	60-423	364	15-423	409	538
HNV3Z9J02GV5H2	58-217	160	15-217	203	530
HNV3Z9J02G8LHA	59-279	221	15-279	265	521
HNV3Z9J02FO7KX	60-219	160	15-219	205	601
HNV3Z9J02GZSUX	63-316	254	15-316	302	526
HNV3Z9J02IKQMH	37-386	350	15-386	372	521
HNV3Z9J02JPBEU	58-221	164	15-221	207	689
HNV3Z9J02IKXTM	37-246	210	15-270	256	551
HNV3Z9J02I99XG	61-227	167	15-227	213	595
HNV3Z9J02JIJ6S	59-149	91	15-149	135	758
HNV3Z9J02HM71U	72-284	213	15-284	270	555
HNV3Z9J02GJGZI	79-179	101	15-179	165	556
HNV3Z9J02JTUTX	37-78	42	15-78	64	772
HNV3Z9J02H08WM	58-295	238	15-295	281	560
HNV3Z9J02FYMHY	37-261	225	15-261	247	523
HNV3Z9J02I497I	37-111	75	15-111	97	914
HNV3Z9J02J6IRZ	37-304	268	15-304	290	545
HNV3Z9J02GV6KW	37-60	24	15-60	46	561
HNV3Z9J02JXTWT	59-365	307	15-365	351	449
HNV3Z9J02I63B7	58-310	253	15-319	305	546
HNV3Z9J02I9BN9	37-326	290	15-326	312	522
HNV3Z9J02HK7LQ	58-75	18	15-75	61	720
HNV3Z9J02HGJGW	58-215	158	15-215	201	610
HNV3Z9J02IEPIP	63-220	158	15-220	206	565
HNV3Z9J02GPP94	57-302	246	15-302	288	552
HNV3Z9J02J1P3Z	63-231	169	15-231	217	534
HNV3Z9J02HW3ZS	59-312	254	15-312	298	535
HNV3Z9J02HQPGS	57-365	309	15-365	351	523
HNV3Z9J02FIF67	77-245	169	15-262	248	533
HNV3Z9J02HB7YL	58-288	231	15-288	274	518
HNV3Z9J02F5TTQ	60-315	256	15-315	301	560
HNV3Z9J02FSPCO	58-214	157	15-214	200	732
HNV3Z9J02JD353	58-135	78	15-151	137	524
HNV3Z9J02JI5NY	58-292	235	15-298	284	523
HNV3Z9J02GZOSX	37-297	261	15-297	283	525
HNV3Z9J02GVZU2	60-200	141	15-200	186	619
HNV3Z9J02FT0TF	59-315	257	15-315	301	509
HNV3Z9J02F8Q5J	61-312	252	15-312	298	576
HNV3Z9J02F5VFM	37-285	249	15-285	271	543
HNV3Z9J02GQPQA	58-373	316	15-373	359	535
HNV3Z9J02I8DLV	37-168	132	15-168	154	493
HNV3Z9J02F4U5N	58-293	236	15-308	294	676
HNV3Z9J02GAPIF	58-266	209	15-275	261	559
HNV3Z9J02IS7HT	37-321	285	15-321	307	560
HNV3Z9J02H3O8Z	58-187	130	15-203	189	524
HNV3Z9J02FJ7JM	57-322	266	15-322	308	528
HNV3Z9J02HH276	59-189	131	15-189	175	519
HNV3Z9J02IKD5Z	59-213	155	15-213	199	621
HNV3Z9J02I7JX2	58-369	312	15-369	355	561
HNV3Z9J02F8121	58-437	380	15-437	423	498
HNV3Z9J02I01Q1	59-321	263	15-321	307	558
HNV3Z9J02F7RM8	57-266	210	15-281	267	516
HNV3Z9J02F0BKI	59-303	245	15-303	289	502
HNV3Z9J02GS6KG	59-384	326	15-384	370	545
HNV3Z9J02IQ893	58-284	227	15-284	270	555
HNV3Z9J02I812E	56-291	236	15-291	277	622
HNV3Z9J02FWVB2	37-300	264	15-300	286	585
HNV3Z9J02FXBXI	58-369	312	15-369	355	505
HNV3Z9J02J5VDV	59-370	312	15-370	356	510
HNV3Z9J02JVQHO	36-36	1	15-69	55	533
HNV3Z9J02IT74Z	60-178	119	15-178	164	652
HNV3Z9J02GCPR4	37-299	263	15-299	285	430
HNV3Z9J02IS1JN	37-239	203	15-239	225	583
HNV3Z9J02FVEUG	59-371	313	15-371	357	498
HNV3Z9J02HAW85	57-386	330	15-386	372	533
HNV3Z9J02IKE8D	60-277	218	15-277	263	553
HNV3Z9J02H47M0	60-267	208	15-293	279	564
HNV3Z9J02I8GLL	37-224	188	15-224	210	556
HNV3Z9J02FLYWF	59-282	224	15-282	268	568
HNV3Z9J02IJAVM	56-259	204	15-277	263	513
HNV3Z9J02F7NKV	60-202	143	15-202	188	587
HNV3Z9J02IK7KH	37-249	213	15-249	235	526
HNV3Z9J02GS7FD	59-87	29	15-101	87	578
HNV3Z9J02JPK9R	58-276	219	15-276	262	564
HNV3Z9J02G345X	37-37	1	15-82	68	832
HNV3Z9J02J5AH7	58-305	248	15-305	291	525
HNV3Z9J02JWZ99	62-281	220	15-281	267	558
HNV3Z9J02H94XQ	58-360	303	15-360	346	535
HNV3Z9J02G7QW5	60-459	400	15-459	445	541
HNV3Z9J02I8SNP	64-94	31	15-94	80	544
HNV3Z9J02GWS1Y	60-300	241	15-300	286	527
HNV3Z9J02JERLR	58-59	2	15-59	45	751
HNV3Z9J02FNXSM	58-226	169	15-226	212	665
HNV3Z9J02G5A3C	59-309	251	15-309	295	545
HNV3Z9J02GLY1E	59-296	238	15-296	282	549
HNV3Z9J02H5DBW	38-138	101	15-138	124	577
HNV3Z9J02IWHLW	60-305	246	15-305	291	547
HNV3Z9J02J3VJQ	59-237	179	15-237	223	552
HNV3Z9J02FHP70	56-331	276	15-331	317	485
HNV3Z9J02IRSN8	58-217	160	15-217	203	739
HNV3Z9J02F3K13	38-85	48	15-85	71	599
HNV3Z9J02GH1ZU	59-162	104	15-173	159	576
HNV3Z9J02H0JWP	57-303	247	15-359	345	387
HNV3Z9J02I98NE	59-314	256	15-314	300	547
HNV3Z9J02G8VTS	61-330	270	15-330	316	549
HNV3Z9J02HC2D4	60-131	72	15-161	147	558
HNV3Z9J02GCOR8	58-333	276	15-333	319	577
HNV3Z9J02H8A2J	60-295	236	15-295	281	537
HNV3Z9J02GV3BC	60-134	75	15-153	139	560
HNV3Z9J02GDG8T	58-301	244	15-301	287	664
HNV3Z9J02GHESD	37-37	1	15-74	60	304
HNV3Z9J02I61A9	65-274	210	15-274	260	573
HNV3Z9J02GXZL1	57-287	231	15-287	273	554
HNV3Z9J02F4PPA	58-311	254	15-311	297	521
HNV3Z9J02IUN6W	37-185	149	15-185	171	442
HNV3Z9J02HSJO8	59-264	206	15-286	272	710
HNV3Z9J02GZ609	60-405	346	15-405	391	534
HNV3Z9J02IA4VI	57-136	80	15-136	122	742
HNV3Z9J02HPH51	37-162	126	15-162	148	574
HNV3Z9J02HQ896	39-45	7	15-45	31	645
HNV3Z9J02GD92O	37-305	269	15-305	291	567
HNV3Z9J02J5V7W	59-80	22	15-80	66	689
HNV3Z9J02G4KU4	59-266	208	15-266	252	580
HNV3Z9J02GDDRD	77-245	169	15-261	247	596
HNV3Z9J02GASTK	64-217	154	15-217	203	561
HNV3Z9J02FPVO7	37-309	273	15-309	295	528
HNV3Z9J02JR3PC	59-177	119	15-199	185	832
HNV3Z9J02FYV18	37-228	192	15-228	214	326
HNV3Z9J02JAI4M	63-226	164	15-226	212	559
HNV3Z9J02I1O6B	61-181	121	15-181	167	578
HNV3Z9J02F7HLT	60-258	199	15-258	244	587
HNV3Z9J02G4U4P	37-226	190	15-226	212	539
HNV3Z9J02IZ72H	57-308	252	15-308	294	607
HNV3Z9J02HVMIO	59-295	237	15-295	281	564
HNV3Z9J02GXOJY	58-298	241	15-298	284	549
HNV3Z9J02FYOJC	37-274	238	15-274	260	566
HNV3Z9J02HTKWP	37-134	98	15-134	120	598
HNV3Z9J02JMHRE	59-342	284	15-342	328	659
HNV3Z9J02HT6VK	59-164	106	15-164	150	166
HNV3Z9J02GUORI	58-435	378	15-435	421	516
HNV3Z9J02F5ZQ1	37-276	240	15-339	325	545
HNV3Z9J02H082O	61-385	325	15-385	371	551
HNV3Z9J02JXC2F	37-240	204	15-240	226	536
HNV3Z9J02GFFN5	58-306	249	15-316	302	497
HNV3Z9J02IJI4P	36-36	1	14-69	56	580
HNV3Z9J02H6WWY	59-314	256	15-314	300	620
HNV3Z9J02J3BIB	37-329	293	15-329	315	530
HNV3Z9J02HZ8BH	59-303	245	15-303	289	587
HNV3Z9J02F89SI	60-265	206	15-303	289	532
HNV3Z9J02G9IDI	59-347	289	15-347	333	557
HNV3Z9J02JQAOF	59-286	228	15-295	281	631
HNV3Z9J02F7RZM	59-371	313	15-371	357	601
HNV3Z9J02HGZT3	60-315	256	15-315	301	619
HNV3Z9J02HPQ32	53-56	4	15-56	42	972
HNV3Z9J02IURC5	60-164	105	15-184	170	619
HNV3Z9J02IKTMT	61-327	267	15-327	313	540
HNV3Z9J02FNM3U	60-321	262	15-321	307	524
HNV3Z9J02FMBVH	37-279	243	15-296	282	595
HNV3Z9J02GAO27	60-353	294	15-353	339	537
HNV3Z9J02I3J5R	58-105	48	15-105	91	594
HNV3Z9J02JAEXZ	57-186	130	15-186	172	703
HNV3Z9J02HOSOA	37-213	177	15-213	199	567
HNV3Z9J02JIFPX	57-149	93	15-149	135	631
HNV3Z9J02FGFSI	60-87	28	15-87	73	531
HNV3Z9J02JE0TD	66-276	211	15-276	262	539
HNV3Z9J02JP4EA	58-430	373	15-430	416	543
HNV3Z9J02FTP0K	61-148	88	15-148	134	574
HNV3Z9J02IY81N	57-187	131	15-187	173	572
HNV3Z9J02I6JMI	60-205	146	15-205	191	520
HNV3Z9J02HN6D9	37-78	42	15-78	64	596
HNV3Z9J02HY37Y	61-243	183	15-255	241	342
HNV3Z9J02HDNKP	57-308	252	15-308	294	602
HNV3Z9J02I9ZLP	59-246	188	15-246	232	794
HNV3Z9J02GOKUE	56-329	274	15-329	315	507
HNV3Z9J02G9VEG	58-418	361	15-418	404	546
HNV3Z9J02G08R3	37-253	217	15-255	241	481
HNV3Z9J02JRYRN	37-374	338	15-374	360	553
HNV3Z9J02F3T6Z	37-350	314	15-350	336	562
HNV3Z9J02IOLKQ	61-150	90	15-150	136	586
HNV3Z9J02JB6PV	60-423	364	15-423	409	508
HNV3Z9J02ILLGJ	58-280	223	15-280	266	567
HNV3Z9J02FPKAR	66-266	201	15-266	252	542
HNV3Z9J02JEMMU	61-283	223	15-283	269	554
HNV3Z9J02J0WS9	59-204	146	15-214	200	555
HNV3Z9J02FWWD8	59-400	342	15-400	386	537
HNV3Z9J02FQVLX	57-129	73	15-129	115	596
HNV3Z9J02HM49B	63-177	115	15-177	163	192
HNV3Z9J02F0761	62-183	122	15-183	169	561
HNV3Z9J02GLMER	60-304	245	15-304	290	545
HNV3Z9J02IY4TV	59-162	104	15-191	177	571
HNV3Z9J02H3ZS0	58-226	169	15-278	264	528
HNV3Z9J02H3A7Q	59-187	129	15-209	195	825
HNV3Z9J02IANQM	51-51	1	15-51	37	724
HNV3Z9J02IZA3A	60-308	249	15-308	294	524
HNV3Z9J02FXNEH	56-327	272	15-327	313	553
HNV3Z9J02FYV26	61-263	203	15-263	249	512
HNV3Z9J02JTR8X	58-217	160	15-217	203	635
HNV3Z9J02FXBSK	37-218	182	15-218	204	644
HNV3Z9J02GLKDD	58-347	290	15-347	333	582
HNV3Z9J02I00W1	60-376	317	15-376	362	504
HNV3Z9J02IBR27	57-222	166	15-222	208	528
HNV3Z9J02JU37U	37-127	91	15-127	113	603
HNV3Z9J02GCIX1	62-288	227	15-288	274	543
HNV3Z9J02IWT1Q	60-332	273	15-345	331	530
HNV3Z9J02F22RY	58-283	226	15-283	269	604
HNV3Z9J02JK9O3	54-54	1	15-54	40	589
HNV3Z9J02H3RSC	61-318	258	15-318	304	550
HNV3Z9J02GGVEE	36-213	178	15-213	199	541
HNV3Z9J02G7PCD	61-449	389	15-449	435	548
HNV3Z9J02GH21E	37-232	196	15-232	218	654
HNV3Z9J02H8WGJ	60-190	131	15-190	176	706
HNV3Z9J02F44KO	37-306	270	15-328	314	558
HNV3Z9J02FKQPA	62-68	7	15-68	54	636
HNV3Z9J02FKK1I	58-160	103	15-160	146	624
HNV3Z9J02HY88J	40-58	19	16-58	43	919
HNV3Z9J02J6XJ4	61-177	117	15-177	163	538
HNV3Z9J02FRY7G	35-35	1	15-45	31	824
HNV3Z9J02I1XBV	57-267	211	14-267	254	537
HNV3Z9J02FOSKC	61-448	388	15-448	434	530
HNV3Z9J02H6WYA	59-163	105	15-192	178	578
HNV3Z9J02JM1HR	59-461	403	15-461	447	516
HNV3Z9J02FPCQT	58-181	124	15-207	193	775
HNV3Z9J02JZCCH	37-57	21	15-57	43	627
HNV3Z9J02JQ0M1	60-300	241	15-300	286	515
HNV3Z9J02HKDWF	56-154	99	15-154	140	562
HNV3Z9J02H81I0	58-379	322	15-379	365	511
HNV3Z9J02H5QPZ	57-331	275	15-331	317	546
HNV3Z9J02HHBVO	60-126	67	15-126	112	784
HNV3Z9J02GCKGF	37-170	134	15-170	156	573
HNV3Z9J02GNBQF	57-304	248	15-304	290	566
HNV3Z9J02HOI6B	35-35	1	15-45	31	818
HNV3Z9J02IFQOQ	60-198	139	15-198	184	910
HNV3Z9J02JNNXS	37-79	43	15-79	65	690
HNV3Z9J02H5JRA	53-200	148	15-200	186	571
HNV3Z9J02GKA47	37-182	146	15-182	168	631
HNV3Z9J02GVIIR	59-304	246	15-304	290	521
HNV3Z9J02JZUEG	57-284	228	15-284	270	519
HNV3Z9J02F5R7Z	66-285	220	15-285	271	507
HNV3Z9J02G8Y8U	36-36	1	15-74	60	632
HNV3Z9J02H3802	56-354	299	15-354	340	558
HNV3Z9J02G9XQ0	60-368	309	15-368	354	527
HNV3Z9J02GSELY	59-227	169	15-227	213	555
HNV3Z9J02FVF64	61-200	140	15-200	186	766
HNV3Z9J02GMY36	58-335	278	15-335	321	568
HNV3Z9J02IEV9B	37-333	297	15-333	319	526
HNV3Z9J02JVLMS	58-318	261	15-318	304	520
HNV3Z9J02FMHQO	56-306	251	15-306	292	527
HNV3Z9J02FRT8D	58-361	304	15-361	347	541
HNV3Z9J02FMU08	59-381	323	15-381	367	544
HNV3Z9J02JZW0V	60-353	294	15-353	339	520
HNV3Z9J02F4L9I	56-455	400	15-481	467	483
HNV3Z9J02FKA0Q	62-283	222	15-283	269	538
HNV3Z9J02I1X67	61-90	30	15-90	76	599
HNV3Z9J02H27A6	59-294	236	15-294	280	580
HNV3Z9J02JWOO0	59-219	161	15-219	205	563
HNV3Z9J02JONOY	62-320	259	15-320	306	560
HNV3Z9J02J558U	59-285	227	15-285	271	775
HNV3Z9J02GO9Y5	59-272	214	15-272	258	534
HNV3Z9J02G192H	61-323	263	15-323	309	546
HNV3Z9J02JXXHO	61-196	136	15-196	182	604
HNV3Z9J02H367G	59-197	139	15-197	183	531
HNV3Z9J02FRZH1	59-238	180	15-238	224	680
HNV3Z9J02G0AWV	63-301	239	15-301	287	553
HNV3Z9J02HKEAI	60-341	282	15-341	327	511
HNV3Z9J02G5ASE	60-372	313	15-372	358	509
HNV3Z9J02IKUQ1	61-313	253	15-313	299	535
HNV3Z9J02F9OTO	60-245	186	15-245	231	591
HNV3Z9J02HALVJ	59-273	215	15-273	259	519
HNV3Z9J02G1O07	59-403	345	15-403	389	541
HNV3Z9J02FQ4RA	40-40	1	15-68	54	572
HNV3Z9J02IWYSD	58-259	202	15-311	297	346
HNV3Z9J02GOCHT	66-289	224	15-289	275	511
HNV3Z9J02H5JA1	37-255	219	15-255	241	530
HNV3Z9J02IYWWH	37-37	1	15-60	46	659
HNV3Z9J02G291G	58-200	143	15-200	186	528
HNV3Z9J02GG347	59-151	93	15-151	137	688
HNV3Z9J02I90JQ	36-224	189	15-224	210	581
HNV3Z9J02GSVK7	55-70	16	15-70	56	743
HNV3Z9J02HARKX	58-181	124	15-181	167	753
HNV3Z9J02FZCQQ	61-286	226	15-286	272	537
HNV3Z9J02JA4HY	61-204	144	15-204	190	556
HNV3Z9J02FLDRM	61-186	126	15-186	172	687
HNV3Z9J02FPOWU	59-128	70	15-128	114	739
HNV3Z9J02IJOZN	59-222	164	15-222	208	570
HNV3Z9J02FK3Y7	36-36	1	15-45	31	577
HNV3Z9J02GNZO8	58-260	203	15-260	246	564
HNV3Z9J02JST30	59-223	165	15-282	268	302
HNV3Z9J02I7MSY	58-246	189	15-253	239	529
HNV3Z9J02HDB3Y	59-156	98	15-156	142	542
HNV3Z9J02HORJD	37-301	265	15-301	287	465
HNV3Z9J02F547T	62-285	224	15-285	271	526
HNV3Z9J02IAUZQ	57-100	44	15-100	86	531
HNV3Z9J02JI6AU	58-281	224	15-281	267	562
HNV3Z9J02FS3WF	37-307	271	15-307	293	567
HNV3Z9J02HJV8Y	66-195	130	15-195	181	691
HNV3Z9J02IIGDD	37-234	198	15-234	220	678
HNV3Z9J02FRSNP	61-349	289	15-349	335	524
HNV3Z9J02H3SXR	60-377	318	15-377	363	540
HNV3Z9J02FIQ2Z	58-171	114	15-171	157	760
HNV3Z9J02I15MB	56-319	264	15-319	305	528
HNV3Z9J02FLHHK	37-323	287	15-323	309	549
HNV3Z9J02I18JL	72-209	138	15-209	195	544
HNV3Z9J02HBQXE	58-267	210	15-267	253	536
HNV3Z9J02G55GE	37-49	13	15-49	35	676
HNV3Z9J02GINVI	59-298	240	15-298	284	525
HNV3Z9J02HUDY7	58-70	13	15-79	65	697
HNV3Z9J02FWU6Y	57-253	197	15-253	239	599
HNV3Z9J02IH383	57-357	301	15-357	343	553
HNV3Z9J02JBYJD	37-357	321	15-357	343	519
HNV3Z9J02H7RVF	65-105	41	15-105	91	516
HNV3Z9J02GTOJR	37-274	238	15-274	260	763
HNV3Z9J02G4FYB	58-244	187	15-244	230	562
HNV3Z9J02HB7DQ	57-204	148	15-204	190	577
HNV3Z9J02JTE33	57-256	200	15-256	242	548
HNV3Z9J02F0YPZ	58-180	123	15-180	166	638
HNV3Z9J02JSTJB	56-305	250	15-305	291	536
HNV3Z9J02JWV83	53-235	183	15-237	223	551
HNV3Z9J02IY2TZ	37-277	241	15-316	302	501
HNV3Z9J02H7WBD	79-250	172	15-250	236	566
HNV3Z9J02H94ON	59-324	266	15-324	310	509
HNV3Z9J02FP7P4	58-333	276	15-333	319	469
HNV3Z9J02I20HS	65-272	208	15-272	258	527
HNV3Z9J02IRSRD	58-213	156	15-213	199	546
HNV3Z9J02IT7AI	37-169	133	15-169	155	714
HNV3Z9J02I9WQL	61-309	249	15-309	295	656
HNV3Z9J02HZW63	59-231	173	15-231	217	521
HNV3Z9J02FQNDA	58-293	236	15-293	279	510
HNV3Z9J02GVUFO	65-165	101	15-165	151	830
HNV3Z9J02JMQBU	37-73	37	15-73	59	736
HNV3Z9J02GZ6DQ	59-429	371	15-429	415	510
HNV3Z9J02IKPIB	58-292	235	15-292	278	522
HNV3Z9J02J2BGB	61-335	275	15-344	330	524
HNV3Z9J02I998G	59-199	141	15-199	185	601
HNV3Z9J02JCTH5	37-278	242	15-288	274	657
HNV3Z9J02FR5F3	37-302	266	15-318	304	545
HNV3Z9J02J0X5B	61-181	121	15-181	167	695
HNV3Z9J02HCKTB	59-169	111	15-169	155	616
HNV3Z9J02JK2IO	37-282	246	15-282	268	569
HNV3Z9J02I36CL	37-248	212	15-248	234	634
HNV3Z9J02INLAG	58-188	131	15-195	181	534
HNV3Z9J02JN09W	37-165	129	15-165	151	633
HNV3Z9J02IFPGB	36-36	1	15-45	31	818
HNV3Z9J02J6WR0	57-215	159	15-215	201	532
HNV3Z9J02IP7DA	58-268	211	15-268	254	565
HNV3Z9J02IE75M	37-75	39	15-75	61	629
HNV3Z9J02F3XIN	61-467	407	15-467	453	528
HNV3Z9J02IE8WA	59-155	97	15-155	141	559
HNV3Z9J02JCP5Q	62-262	201	15-262	248	632
HNV3Z9J02GBMFB	37-216	180	15-216	202	563
HNV3Z9J02JAJMR	77-242	166	15-242	228	762
HNV3Z9J02JXZW2	57-209	153	15-209	195	610
HNV3Z9J02JWSBH	60-209	150	15-209	195	554
HNV3Z9J02HODSS	37-274	238	15-274	260	615
HNV3Z9J02IACRP	58-205	148	15-205	191	570
HNV3Z9J02I69MO	37-44	8	15-44	30	946
HNV3Z9J02HIM73	58-287	230	15-287	273	534
HNV3Z9J02IELCR	60-207	148	15-207	193	586
HNV3Z9J02G60HC	37-245	209	15-268	254	541
HNV3Z9J02F6KJR	66-280	215	15-280	266	521
HNV3Z9J02F0AMJ	61-243	183	15-243	229	529
HNV3Z9J02GA2IZ	57-258	202	15-258	244	560
HNV3Z9J02FOF6X	37-194	158	15-194	180	552
HNV3Z9J02GONOG	57-279	223	15-279	265	545
HNV3Z9J02F3JJ8	59-331	273	15-331	317	544
HNV3Z9J02HE96C	60-220	161	15-220	206	539
HNV3Z9J02JWCVJ	56-338	283	15-338	324	518
HNV3Z9J02JSXCL	61-171	111	15-191	177	759
HNV3Z9J02H0AW5	59-246	188	15-246	232	552
HNV3Z9J02JHGKO	66-210	145	15-210	196	595
HNV3Z9J02IN6MN	59-135	77	15-135	121	649
HNV3Z9J02HL4IB	61-295	235	15-295	281	522
HNV3Z9J02GNHZS	63-72	10	15-72	58	595
HNV3Z9J02JMQYO	56-134	79	15-134	120	773
HNV3Z9J02FH2RV	37-134	98	15-134	120	144
HNV3Z9J02G1534	60-271	212	15-271	257	756
HNV3Z9J02I9WQF	60-202	143	15-202	188	667
HNV3Z9J02GV00M	58-226	169	15-226	212	569
HNV3Z9J02JUPTO	61-296	236	15-296	282	520
HNV3Z9J02GU4MF	61-228	168	15-235	221	550
HNV3Z9J02GKXI9	60-305	246	15-305	291	663
HNV3Z9J02HI0MI	58-235	178	15-235	221	525
HNV3Z9J02FN225	58-250	193	15-250	236	523
HNV3Z9J02IHJWA	58-202	145	15-202	188	635
HNV3Z9J02JLECG	58-295	238	15-295	281	562
HNV3Z9J02G99LP	58-245	188	15-245	231	599
HNV3Z9J02HASA4	37-219	183	15-219	205	673
HNV3Z9J02IK1T6	59-337	279	15-337	323	524
HNV3Z9J02IVAI8	59-107	49	15-107	93	1193
HNV3Z9J02H875Q	61-239	179	15-239	225	580
HNV3Z9J02FJXO8	62-133	72	15-160	146	609
HNV3Z9J02HBMBG	37-200	164	15-200	186	695
HNV3Z9J02JUDTG	62-275	214	15-275	261	546
HNV3Z9J02IKPCT	60-111	52	15-111	97	594
HNV3Z9J02G7D03	59-177	119	15-191	177	636
HNV3Z9J02GCCU6	37-217	181	15-217	203	555
HNV3Z9J02G8KKW	37-234	198	15-234	220	523
HNV3Z9J02FSA9X	58-226	169	15-226	212	643
HNV3Z9J02G5GSD	57-189	133	15-189	175	601
HNV3Z9J02H0J6P	58-197	140	15-197	183	622
HNV3Z9J02HL7SH	61-235	175	15-235	221	819
HNV3Z9J02HNT2H	79-185	107	15-185	171	580
HNV3Z9J02GNZE8	37-385	349	15-385	371	532
HNV3Z9J02FL4RJ	58-187	130	15-187	173	556
HNV3Z9J02GG07D	59-257	199	15-257	243	744
HNV3Z9J02GOP6O	61-343	283	15-343	329	559
HNV3Z9J02I34CM	37-277	241	15-317	303	517
HNV3Z9J02FZ6IZ	37-260	224	15-260	246	620
HNV3Z9J02J2C7W	61-333	273	15-364	350	545
HNV3Z9J02HGATR	61-322	262	15-322	308	526
HNV3Z9J02GCCN2	38-53	16	15-53	39	735
HNV3Z9J02JKXZR	56-70	15	15-70	56	308
HNV3Z9J02JIHW7	61-354	294	15-354	340	530
HNV3Z9J02HRCNA	37-295	259	15-295	281	621
HNV3Z9J02IIZ7Y	37-275	239	15-275	261	619
HNV3Z9J02JU46N	58-229	172	15-229	215	575
HNV3Z9J02J4IAL	60-242	183	15-242	228	563
HNV3Z9J02GZDLN	38-76	39	15-76	62	535
HNV3Z9J02GPY3I	37-241	205	15-241	227	551
HNV3Z9J02GQY7I	59-200	142	15-200	186	538
HNV3Z9J02GH3OY	58-202	145	15-204	190	515
HNV3Z9J02IK0VI	58-270	213	15-270	256	534
HNV3Z9J02F8KB2	60-204	145	15-204	190	691
HNV3Z9J02JCA04	37-331	295	15-331	317	537
HNV3Z9J02F7I2B	37-274	238	15-293	279	507
HNV3Z9J02HL497	61-112	52	15-112	98	891
HNV3Z9J02HIVNW	37-51	15	15-51	37	507
HNV3Z9J02G07FS	37-353	317	15-353	339	519
HNV3Z9J02GY4T1	58-260	203	15-260	246	527
HNV3Z9J02I6WCQ	57-237	181	15-237	223	650
HNV3Z9J02G1JD1	57-207	151	15-207	193	590
HNV3Z9J02JAZRT	61-273	213	15-273	259	277
HNV3Z9J02IL2CW	37-274	238	15-294	280	554
HNV3Z9J02IFTYF	58-188	131	15-197	183	663
HNV3Z9J02JCD73	37-202	166	15-202	188	641
HNV3Z9J02IZNJF	59-177	119	15-201	187	663
HNV3Z9J02HIFI7	72-199	128	15-199	185	599
HNV3Z9J02JI284	58-226	169	15-226	212	569
HNV3Z9J02G2H7O	59-157	99	15-157	143	712
HNV3Z9J02I2U92	36-147	112	15-147	133	611
HNV3Z9J02JPBSF	65-197	133	15-197	183	570
HNV3Z9J02JSNHE	59-75	17	15-75	61	658
HNV3Z9J02FPRRM	81-318	238	15-318	304	585
HNV3Z9J02GJMVR	38-67	30	15-67	53	763
HNV3Z9J02GRGHK	60-209	150	15-209	195	649
HNV3Z9J02GJMTS	37-203	167	15-203	189	587
HNV3Z9J02HJPSV	60-201	142	15-201	187	655
HNV3Z9J02GS2EV	57-208	152	15-208	194	520
HNV3Z9J02GTCUV	58-375	318	15-375	361	529
HNV3Z9J02HAD0U	37-253	217	15-253	239	558
HNV3Z9J02JYKTI	37-273	237	15-273	259	671
HNV3Z9J02JREE8	60-242	183	15-242	228	545
HNV3Z9J02GB593	37-51	15	15-51	37	1198
HNV3Z9J02FKS0B	68-109	42	15-109	95	561
HNV3Z9J02FKW1M	60-198	139	15-198	184	562
HNV3Z9J02HBX57	78-195	118	15-195	181	574
HNV3Z9J02HLK67	58-429	372	15-429	415	578
HNV3Z9J02FI6FS	58-331	274	15-331	317	573
HNV3Z9J02GAS02	38-129	92	15-129	115	667
HNV3Z9J02ID295	40-40	1	16-71	56	530
HNV3Z9J02H3GBL	60-213	154	15-213	199	555
HNV3Z9J02HMF05	65-190	126	15-190	176	633
HNV3Z9J02JI6SL	36-36	1	15-63	49	667
HNV3Z9J02FTYU2	58-193	136	15-193	179	522
HNV3Z9J02IF2NC	58-360	303	15-360	346	545
HNV3Z9J02ITGKX	60-383	324	15-383	369	516
